134.9,6.7e-06,3.321
150.0,8.6e-05,3.709
200.0,0.0194,4.979
220.0,0.0781,5.477
240.0,0.241,5.966
260.0,0.61,6.45
280.0,1.33,6.935
300.0,2.58,7.436
320.0,4.56,7.978
340.0,7.52,8.601
360.0,11.7,9.369
380.0,17.4,10.41
400.0,25.0,12.03
420.0,34.9,15.96
425.13,38.0,23.9
272.31,1.0,6.748
300.0,1.0,7.452
350.0,1.0,8.691
400.0,1.0,9.899
450.0,1.0,11.08
500.0,1.0,12.25
550.0,1.0,13.4
352.62,10.0,9.063
400.0,10.0,10.16
450.0,10.0,11.32
500.0,10.0,12.48
550.0,10.0,13.61
