0 1 620 CO 1 0.199103
1 1 640 CO 3 0.962674
2 1 660 CO 7 4.29034
3 1 680 CO 26 18.6277
4 1 690 CO 50 41.5297
5 1 695 CO 90 70.0682
6 1 700 CO 99.9 100
