0 1 620 CO 1 0.0122537
1 1 640 CO 3 0.0831102
2 1 660 CO 7 0.503093
3 1 680 CO 26 2.76716
4 1 690 CO 50 6.33717
5 1 695 CO 90 9.58279
6 1 700 CO 99.9 14.5497
